experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,utility_rating_in_experiment,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students,k_to_schools_ratio
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,7,75.0,55.04997683525085,7.0,0.1038437521458344,0.1027611487338324,0.1042046199498351,48.4,98.2,9.9128,17.8336,7.272533333333333,0.7
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,8,75.0,58.90680015563965,5.0,0.1041038350096591,0.1032811872915954,0.1043780509156803,50.32,71.36,6.569599999999999,12.6048,4.5578666666666665,0.8
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,9,75.0,62.056662950515744,3.0,0.1043995663951014,0.1037797602340917,0.1046061684487714,25.04,25.96,3.8936,5.756800000000001,3.272533333333333,0.9
32.0,100,10,True,5,5,50,0.002,0.75,25,8,gs,10,75.0,62.22568774223328,2.0,0.1048013590108715,0.1044830626880147,0.1049074577851571,0.0,0.0,0.0,0.0,0.0,1.0
32.0,100,10,True,5,5,50,0.002,0.75,25,8,boston,10,75.0,41.60139278411865,1.0,0.1048463233489871,0.1050916954682442,0.1047645326425681,0.0,0.0,0.0,0.0,0.0,1.0
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,1,75.0,3509.4932592201235,17.0,0.0398780118666047,0.022266035612188,0.0457486706180769,66.12,1129.12,47.97,76.93440000000001,38.3152,0.05
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,2,75.0,3522.021804618836,21.0,0.0357559939555583,0.0231207868255268,0.0399677296655687,70.12,980.68,53.8982,75.3984,46.73146666666666,0.1
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,3,75.0,3550.8179417610168,20.0,0.0371610645433001,0.0273015023091336,0.0404475852880223,48.51,940.24,50.3824,69.9936,43.845333333333336,0.15
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,4,75.0,3588.4715013980867,18.0,0.0387668603681994,0.0268424082994133,0.0427416777244615,58.99,879.64,48.5418,70.1128,41.35146666666667,0.2
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,5,75.0,3633.522030143738,19.0,0.038028776893517,0.0280494238447143,0.0413552279097846,44.89,658.8,50.00900000000001,68.1752,43.9536,0.25
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,6,75.0,3689.016013059616,16.0,0.0407678670885347,0.0323437147961383,0.0435759178526669,60.21,700.08,44.3492,62.0432,38.4512,0.3
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,7,75.0,3765.846645889282,15.0,0.0426201674314299,0.0355693488290002,0.0449704402989064,54.37,687.36,39.9298,56.6344,34.3616,0.35
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,8,75.0,3856.782739505768,14.0,0.0430126237842688,0.0373422989768973,0.0449027320533926,43.65,553.08,39.612,52.997600000000006,35.150133333333336,0.4
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,9,75.0,3969.084574050904,13.0,0.0447291128498303,0.0395060374428766,0.0464701379854816,43.13,526.12,35.5302,48.7248,31.132,0.45
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,10,75.0,4089.514626989365,12.0,0.0453929007319754,0.0420209395715235,0.0465168877854594,45.79,440.76,33.7962,43.6664,30.50613333333333,0.5
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,11,75.0,4216.75321352005,11.0,0.0459273183971125,0.0431038365339831,0.0468684790181557,22.13,303.88,32.2304,40.44,29.49386666666667,0.55
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,12,75.0,4349.125126562119,10.0,0.0477380119587711,0.0442879995344406,0.0488880161002146,32.73,332.2,26.712,37.5688,23.09306666666667,0.6
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,13,75.0,4486.414646596909,9.0,0.0487236998049823,0.0462996476965347,0.0495317171744649,28.3,280.28,23.328199999999995,31.952,20.4536,0.65
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,14,75.0,4621.631650562286,8.0,0.0495241919578799,0.047415841331991,0.0502269754998429,27.96,240.72,19.959,28.036,17.266666666666666,0.7
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,15,75.0,4738.808711624146,7.0,0.050119030721791,0.0489063600514372,0.0505232542785757,21.68,161.56,17.1026,22.5216,15.296266666666668,0.75
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,16,75.0,4866.143095817566,6.0,0.050596830044503,0.0500531475076022,0.0507780575568033,15.24,109.52,14.193600000000002,17.2256,13.182933333333333,0.8
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,17,75.0,5023.485107717514,5.0,0.0510555810385154,0.0506237734740204,0.0511995168933471,12.69,78.8,11.0212,13.5184,10.1888,0.85
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,18,75.0,5141.857885961533,4.0,0.0513650681296656,0.0511678590441803,0.051430804491494,10.29,51.72,8.1524,9.3984,7.737066666666667,0.9
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,19,75.0,5235.046473140716,3.0,0.051683549620422,0.0515217458137131,0.0517374842226583,5.34,21.36,3.9858,4.273599999999999,3.889866666666667,0.95
311.0,400,20,True,5,5,50,0.005,0.75,100,15,gs,20,75.0,5237.4662239360805,1.0,0.051843637243771,0.0517344159007633,0.0518800443581069,0.0,0.0,0.0,0.0,0.0,1.0
311.0,400,20,True,5,5,50,0.005,0.75,100,15,boston,20,75.0,3501.625144367218,2.0,0.0518277895560785,0.0516834687575699,0.0518758964889148,0.0,0.0,0.0,0.0,0.0,1.0
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,1,75.0,3674.8751261138914,20.0,0.0432850969518516,0.0253414242079418,0.0492663211998216,66.07,1054.52,45.36,73.8088,35.877066666666664,0.05
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,2,75.0,3684.302299556732,18.0,0.043811541229197,0.0258310327897246,0.0498050440423545,68.35,1131.8,43.58520000000001,72.4688,33.95733333333334,0.1
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,3,75.0,3701.26247587204,21.0,0.0430782431648923,0.0298200786411576,0.0474976313394706,61.98,983.52,44.1674,67.32480000000001,36.44826666666667,0.15
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,4,75.0,3728.729190120697,16.0,0.0448171301975908,0.0370025720157103,0.0474219829248843,66.27,950.52,40.7138,58.2504,34.86826666666667,0.2
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,5,75.0,3763.536176614761,17.0,0.0439350029602661,0.0366685529754002,0.0463571529552214,48.31,726.04,42.1752,57.555200000000006,37.04853333333333,0.25
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,6,75.0,3804.469405260086,19.0,0.0437111961889732,0.0382936637714451,0.0455170403281492,43.15,585.08,42.497,54.8896,38.36613333333334,0.3
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,7,75.0,3864.473236227036,15.0,0.0452884876114625,0.0388521460698423,0.0474339347920026,40.17,561.8,38.9166,53.3912,34.09173333333333,0.35
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,8,75.0,3945.694034204483,14.0,0.0455411516786405,0.0411275210481971,0.0470123618887883,42.03,488.32,38.2442,49.6976,34.4264,0.4
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,9,75.0,4023.7633324337007,12.0,0.046414783679621,0.0418527093344522,0.0479354751280107,35.79,370.84,36.4124,47.485600000000005,32.721333333333334,0.45
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,10,75.0,4110.464680089951,13.0,0.0464086557329352,0.0436708716929526,0.0473212504129293,33.81,269.0,35.8838,43.7528,33.2608,0.5
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,11,75.0,4221.1823002529145,11.0,0.0467724906165369,0.0453284873926855,0.0472538250244874,11.62,162.92,34.7008,38.824,33.3264,0.55
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,12,75.0,4400.637300205231,10.0,0.047818300504565,0.0459188808683566,0.0484514403833011,18.37,215.6,31.454,37.5096,29.435466666666667,0.6
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,13,75.0,4568.927736120224,9.0,0.0486563028695861,0.0465936050106357,0.0493438688225696,23.17,206.76,28.5754,35.6328,26.222933333333334,0.65
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,14,75.0,4755.473117847443,8.0,0.0497045737223438,0.0477301097026503,0.050362728395575,22.96,212.84,24.562400000000004,32.092800000000004,22.052266666666668,0.7
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,15,75.0,4957.081044902801,7.0,0.050082910814182,0.0489235862229875,0.0504693523445802,20.08,172.72,22.1016,27.6992,20.23573333333333,0.75
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,16,75.0,5124.454140863419,6.0,0.0503952660364944,0.0497621783526201,0.0506062952644526,16.92,127.36,19.9996,23.748,18.75013333333333,0.8
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,17,75.0,5273.993374853134,5.0,0.0510546075632752,0.0503965000878483,0.0512739767217508,15.1,105.84,15.3106,19.3544,13.962666666666667,0.85
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,18,75.0,5414.67607670784,4.0,0.0513554500377837,0.0511790520512573,0.0514142493666258,12.59,72.84,11.9782,15.0184,10.9648,0.9
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,19,75.0,5521.128815383911,3.0,0.0516186283743944,0.0515172387334356,0.0516524249213807,10.42,41.76,8.1622,9.5816,7.689066666666667,0.95
312.0,400,20,True,5,5,50,0.005,0.75,100,20,gs,20,75.0,5523.498852787018,1.0,0.0518896507655749,0.0519632550377248,0.0518651160081917,0.0,0.0,0.0,0.0,0.0,1.0
312.0,400,20,True,5,5,50,0.005,0.75,100,20,boston,20,75.0,3670.0414044380186,2.0,0.0518866081461984,0.0518475728006594,0.0518996199280448,0.0,0.0,0.0,0.0,0.0,1.0
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,1,100.0,4615.331654338836,17.0,0.0383910505843117,0.0,0.0383910505843117,66.65,1049.72,50.61,0.0,50.61,0.05
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,2,100.0,4631.021554327012,19.0,0.0328992990473464,0.0,0.0328992990473464,54.3,719.68,58.9208,0.0,58.9208,0.1
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,3,100.0,4664.247035646438,18.0,0.0383733689181545,0.0,0.0383733689181545,65.35,1022.6,49.7274,0.0,49.7274,0.15
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,4,100.0,4690.651377792358,20.0,0.0324369978831904,0.0,0.0324369978831904,36.48,527.64,59.4712,0.0,59.4712,0.2
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,5,100.0,4728.412242145539,21.0,0.0323555464020097,0.0,0.0323555464020097,34.29,456.32,59.129,0.0,59.129,0.25
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,6,100.0,4798.694747390747,16.0,0.0393197126629206,0.0,0.0393197126629206,51.29,700.88,46.848,0.0,46.848,0.3
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,7,100.0,4890.231899414062,13.0,0.0429520043362686,0.0,0.0429520043362686,61.21,788.08,39.7244,0.0,39.7244,0.35
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,8,100.0,4982.436835880279,12.0,0.0430401950974171,0.0,0.0430401950974171,64.75,622.76,39.4448,0.0,39.4448,0.4
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,9,100.0,5084.230585870743,14.0,0.0427649415030253,0.0,0.0427649415030253,48.71,379.64,39.8698,0.0,39.8698,0.45
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,10,100.0,5216.450828790665,15.0,0.0426389424582501,0.0,0.0426389424582501,28.29,228.72,39.607200000000006,0.0,39.607200000000006,0.5
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,11,100.0,5384.129002485275,11.0,0.044194677104478,0.0,0.044194677104478,21.04,215.2,35.67,0.0,35.67,0.55
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,12,100.0,5630.490420980454,10.0,0.0464413205530871,0.0,0.0464413205530871,33.63,308.48,28.7756,0.0,28.7756,0.6
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,13,100.0,5831.778574237824,9.0,0.0471678684627404,0.0,0.0471678684627404,24.81,242.4,26.2368,0.0,26.2368,0.65
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,14,100.0,6090.88315454483,8.0,0.0482701006431669,0.0,0.0482701006431669,30.12,254.8,21.6866,0.0,21.6866,0.7
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,15,100.0,6303.540993413925,7.0,0.0495094015652389,0.0,0.0495094015652389,34.28,214.12,16.052599999999998,0.0,16.052599999999998,0.75
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,16,100.0,6493.733327827454,6.0,0.0501102369440002,0.0,0.0501102369440002,24.31,129.16,11.781199999999998,0.0,11.781199999999998,0.8
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,17,100.0,6665.880652151108,5.0,0.0505521693941518,0.0,0.0505521693941518,9.26,53.64,8.349200000000002,0.0,8.349200000000002,0.85
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,18,100.0,6783.801717634201,4.0,0.0509187180431653,0.0,0.0509187180431653,7.34,35.48,5.5736,0.0,5.5736,0.9
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,19,100.0,6884.467694196701,3.0,0.0511607061818299,0.0,0.0511607061818299,3.4,13.84,2.4734,0.0,2.4734,0.95
313.0,400,20,True,5,5,50,0.005,1.0,0,10,gs,20,100.0,6887.522163200379,2.0,0.0512195506439195,0.0,0.0512195506439195,0.0,0.0,0.0,0.0,0.0,1.0
313.0,400,20,True,5,5,50,0.005,1.0,0,10,boston,20,100.0,4603.688672428131,1.0,0.051230619292702,0.0,0.051230619292702,0.0,0.0,0.0,0.0,0.0,1.0
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,1,100.0,4681.599098548889,16.0,0.0397071255009722,0.0,0.0397071255009722,84.32,1324.36,47.73,0.0,47.73,0.05
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,2,100.0,4692.844717493057,20.0,0.0363107668127027,0.0,0.0363107668127027,80.17,1129.68,52.982600000000005,0.0,52.982600000000005,0.1
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,3,100.0,4709.566070518494,21.0,0.035477210783489,0.0,0.035477210783489,82.74,938.32,54.1028,0.0,54.1028,0.15
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,4,100.0,4742.561137857437,19.0,0.0363482157685164,0.0,0.0363482157685164,67.35,792.04,51.9724,0.0,51.9724,0.2
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,5,100.0,4785.371257610321,18.0,0.036446054772076,0.0,0.036446054772076,46.77,597.96,51.744400000000006,0.0,51.744400000000006,0.25
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,6,100.0,4881.582622585297,15.0,0.0407248607512048,0.0,0.0407248607512048,59.54,751.6,43.3766,0.0,43.3766,0.3
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,7,100.0,4968.727767972946,17.0,0.0393947706445859,0.0,0.0393947706445859,33.91,482.72,46.0638,0.0,46.0638,0.35
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,8,100.0,5111.884612884522,13.0,0.0449136133795607,0.0,0.0449136133795607,64.03,767.92,34.2162,0.0,34.2162,0.4
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,9,100.0,5241.135380630493,14.0,0.0442217904651319,0.0,0.0442217904651319,55.52,549.6,35.5646,0.0,35.5646,0.45
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,10,100.0,5415.804775781631,12.0,0.0450495580588371,0.0,0.0450495580588371,42.39,417.92,33.6756,0.0,33.6756,0.5
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,11,100.0,5583.9241229724885,11.0,0.045532910399689,0.0,0.045532910399689,30.87,295.36,31.869,0.0,31.869,0.55
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,12,100.0,5779.037179450988,10.0,0.0467522042104091,0.0,0.0467522042104091,28.42,258.0,28.2712,0.0,28.2712,0.6
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,13,100.0,5995.465997514725,9.0,0.0484683643752786,0.0,0.0484683643752786,38.23,300.12,22.5518,0.0,22.5518,0.65
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,14,100.0,6169.541158952713,8.0,0.0489376314415818,0.0,0.0489376314415818,23.62,198.64,20.2748,0.0,20.2748,0.7
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,15,100.0,6353.016928195953,7.0,0.0493918438925009,0.0,0.0493918438925009,18.85,140.04,17.9484,0.0,17.9484,0.75
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,16,100.0,6545.6090467166905,6.0,0.0500684363762255,0.0,0.0500684363762255,13.59,109.44,14.3052,0.0,14.3052,0.8
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,17,100.0,6757.073898839951,5.0,0.0505686322616727,0.0,0.0505686322616727,17.05,97.6,10.9528,0.0,10.9528,0.85
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,18,100.0,6910.971024971008,4.0,0.0508886712941838,0.0,0.0508886712941838,10.93,53.12,7.4458,0.0,7.4458,0.9
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,19,100.0,7017.998342790604,3.0,0.0512228698678502,0.0,0.0512228698678502,4.67,18.76,3.1342000000000003,0.0,3.1342000000000003,0.95
314.0,400,20,True,5,5,50,0.005,1.0,0,15,gs,20,100.0,7021.078103494644,1.0,0.0513537337083971,0.0,0.0513537337083971,0.0,0.0,0.0,0.0,0.0,1.0
314.0,400,20,True,5,5,50,0.005,1.0,0,15,boston,20,100.0,4673.25293832779,2.0,0.0513228240653334,0.0,0.0513228240653334,0.0,0.0,0.0,0.0,0.0,1.0
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,1,100.0,4276.855277795792,18.0,0.0446604532567647,0.0,0.0446604532567647,85.74,1430.48,41.0,0.0,41.0,0.05
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,2,100.0,4297.190498399735,20.0,0.0428130203642637,0.0,0.0428130203642637,86.36,1339.04,43.037,0.0,43.037,0.1
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,3,100.0,4323.5841489028935,21.0,0.0414463555700391,0.0,0.0414463555700391,70.22,1105.88,44.9224,0.0,44.9224,0.15
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,4,100.0,4374.24857421875,19.0,0.0436751077301375,0.0,0.0436751077301375,64.45,1060.8,40.5944,0.0,40.5944,0.2
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,5,100.0,4440.9630211639405,15.0,0.046092759962912,0.0,0.046092759962912,83.08,1090.64,36.1518,0.0,36.1518,0.25
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,6,100.0,4515.8993899917605,17.0,0.0458102880584897,0.0,0.0458102880584897,60.07,794.92,36.4602,0.0,36.4602,0.3
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,7,100.0,4616.166016893387,16.0,0.0458257451817498,0.0,0.0458257451817498,53.89,624.4,36.393,0.0,36.393,0.35
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,8,100.0,4708.964357919693,14.0,0.0463751109402325,0.0,0.0463751109402325,38.17,523.52,35.0576,0.0,35.0576,0.4
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,9,100.0,4805.063874406815,12.0,0.0500321466436114,0.0,0.0500321466436114,59.36,624.28,27.1522,0.0,27.1522,0.45
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,10,100.0,4906.697534389496,13.0,0.0499395841654963,0.0,0.0499395841654963,47.48,460.32,26.9022,0.0,26.9022,0.5
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,11,100.0,5025.0828874492645,11.0,0.05010424053405,0.0,0.05010424053405,36.4,321.16,25.892000000000003,0.0,25.892000000000003,0.55
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,12,100.0,5171.818691902161,10.0,0.0514559390226242,0.0,0.0514559390226242,26.79,245.44,22.1296,0.0,22.1296,0.6
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,13,100.0,5326.975578203202,9.0,0.0522674078224353,0.0,0.0522674078224353,31.57,207.16,19.186400000000003,0.0,19.186400000000003,0.65
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,14,100.0,5494.49195022583,8.0,0.0524585901622663,0.0,0.0524585901622663,12.8,94.44,17.947,0.0,17.947,0.7
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,15,100.0,5692.992045240402,7.0,0.0528654125029477,0.0,0.0528654125029477,10.38,86.8,15.9944,0.0,15.9944,0.75
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,16,100.0,5901.048807411194,6.0,0.0532581874363592,0.0,0.0532581874363592,12.62,88.88,13.922400000000003,0.0,13.922400000000003,0.8
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,17,100.0,6101.369229021072,5.0,0.0536567644202619,0.0,0.0536567644202619,8.9,65.68,11.3006,0.0,11.3006,0.85
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,18,100.0,6270.062617473603,4.0,0.0539149342688762,0.0,0.0539149342688762,13.0,62.04,8.9736,0.0,8.9736,0.9
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,19,100.0,6385.052808055878,3.0,0.0542679832562006,0.0,0.0542679832562006,5.45,21.84,3.8706,0.0,3.8706,0.95
315.0,400,20,True,5,5,50,0.005,1.0,0,20,gs,20,100.0,6387.984276666642,1.0,0.0544255000738302,0.0,0.0544255000738302,0.0,0.0,0.0,0.0,0.0,1.0
315.0,400,20,True,5,5,50,0.005,1.0,0,20,boston,20,100.0,4268.316223526001,2.0,0.0544156583249443,0.0,0.0544156583249443,0.0,0.0,0.0,0.0,0.0,1.0
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,1,50.0,1948.2641147136687,19.0,0.0300545518934871,0.0109379984520748,0.0491711053348994,46.59,626.36,62.87,88.7456,36.9944,0.05
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,2,50.0,1953.376003351212,21.0,0.0270197632531191,0.0130726520668678,0.0409668744393704,33.64,448.12,66.8952,86.15720000000002,47.6332,0.1
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,3,50.0,1961.4639425086973,20.0,0.0287696078196779,0.0163029406562565,0.0412362749830992,38.18,479.24,63.915,82.31280000000001,45.5172,0.15
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,4,50.0,1976.703838405609,17.0,0.0322031738295576,0.0196574749098697,0.0447488727492454,44.5,526.72,58.4768,78.2056,38.748000000000005,0.2
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,5,50.0,1994.216808366776,18.0,0.0321392956013152,0.0222683289778198,0.0420102622248105,32.14,377.52,58.477,74.652,42.302,0.25
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,6,50.0,2024.2707773780824,16.0,0.0335655109991272,0.0269298714794109,0.0402011505188436,37.35,364.2,55.7372,68.1076,43.366800000000005,0.3
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,7,50.0,2061.2477275562287,15.0,0.034316487218543,0.0293231577268402,0.0393098167102458,21.37,270.36,53.93600000000001,64.0196,43.8524,0.35
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,8,50.0,2108.365216083527,14.0,0.0360086462133248,0.0310435151606886,0.0409737772659609,27.09,278.6,50.4342,61.174,39.6944,0.4
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,9,50.0,2172.0895453453063,13.0,0.0386328131057635,0.0329337489143029,0.0443318772972241,23.33,279.76,44.5608,57.338,31.7836,0.45
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,10,50.0,2226.9875139427186,12.0,0.0396450629274693,0.0343551896913725,0.0449349361635662,24.24,229.8,42.1504,54.5812,29.7196,0.5
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,11,50.0,2281.033478717804,11.0,0.0413021261114669,0.0363379132185457,0.046266339004388,31.43,217.24,37.48,50.5144,24.4456,0.55
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,12,50.0,2364.032796058654,10.0,0.0422300736999596,0.0400594576607436,0.0444006897391755,16.98,153.96,34.6948,41.186400000000006,28.2032,0.6
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,13,50.0,2433.057620830536,9.0,0.0432357836326878,0.0414173683783347,0.045054198887041,15.34,140.52,31.5032,37.3304,25.676,0.65
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,14,50.0,2515.376848144532,8.0,0.0441538066573263,0.0423615831287233,0.0459460301859293,18.59,127.68,28.0522,34.5184,21.586,0.7
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,15,50.0,2611.1313015651704,7.0,0.0448623776439725,0.0439262414244477,0.0457985138634974,13.42,89.8,24.668,28.707600000000003,20.628400000000003,0.75
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,16,50.0,2702.812403974533,6.0,0.045646884466871,0.0451346312304283,0.0461591377033136,10.9,69.4,20.7178,23.7084,17.7272,0.8
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,17,50.0,2772.479497900009,5.0,0.0462145408890547,0.0459678061818226,0.0464612755962868,9.21,48.28,17.0016,18.6972,15.306,0.85
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,18,50.0,2842.675208978653,4.0,0.0468239545387893,0.0467752302766395,0.046872678800939,4.69,23.6,11.8644,12.4036,11.3252,0.9
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,19,50.0,2899.381561584473,3.0,0.047183351259996,0.0471449957436131,0.0472217067763789,4.58,18.32,7.2898,7.906000000000001,6.6736,0.95
316.0,400,20,True,5,5,50,0.01,0.5,200,10,gs,20,50.0,2901.129153690338,1.0,0.0475011489255583,0.0474489968377024,0.0475533010134141,0.0,0.0,0.0,0.0,0.0,1.0
316.0,400,20,True,5,5,50,0.01,0.5,200,10,boston,20,50.0,1944.6725932025909,2.0,0.0474912769560308,0.0475108265728303,0.0474717273392313,0.0,0.0,0.0,0.0,0.0,1.0
317.0,400,20,True,5,5,50,0.01,0.5,200,15,gs,1,50.0,1725.4879899692537,20.0,0.0359174459773091,0.0131822539317441,0.0586526380228741,45.75,719.52,55.2,86.3256,24.0744,0.05
317.0,400,20,True,5,5,50,0.01,0.5,200,15,gs,2,50.0,1733.1444908618928,21.0,0.0341734504219229,0.0164069829064853,0.0519399179373604,44.0,652.84,57.2038,82.5836,31.824,0.1
317.0,400,20,True,5,5,50,0.01,0.5,200,15,gs,3,50.0,1743.3485184383392,19.0,0.037304589661755,0.0201703482813583,0.0544388310421517,45.04,598.6,53.0066,78.1284,27.8848,0.15
