experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,7,100.0,49.80603928565979,0.1402334900639311,0.0,0.1402334900639311,56.32,59.12,3.1136,0.0,3.1136
106.0,100,8,True,5,5,50,0.001,1.0,0,4,gs,8,100.0,50.02326530456543,0.1400726423262026,0.0,0.1400726423262026,0.0,0.0,0.0,0.0,0.0
106.0,100,8,True,5,5,50,0.001,1.0,0,4,boston,8,100.0,33.57808006286621,0.1399864324463087,0.0,0.1399864324463087,0.0,0.0,0.0,0.0,0.0
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,1,100.0,40.564730653762815,0.1168487546781215,0.0,0.1168487546781215,95.28,262.88,25.44,0.0,25.44
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,2,100.0,41.66670331954956,0.1147855360911735,0.0,0.1147855360911735,87.28,291.08,21.8872,0.0,21.8872
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,3,100.0,43.74011762619018,0.1159414404706795,0.0,0.1159414404706795,98.6,281.68,18.4616,0.0,18.4616
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,4,100.0,46.88785981178284,0.1152549823991771,0.0,0.1152549823991771,80.64,221.04,16.768,0.0,16.768
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,5,100.0,50.83497345924378,0.1154173379862643,0.0,0.1154173379862643,86.28,177.68,13.013600000000002,0.0,13.013600000000002
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,6,100.0,55.70526246070862,0.1147686662454697,0.0,0.1147686662454697,62.04,108.04,9.2816,0.0,9.2816
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,7,100.0,59.84034556388855,0.1147880274768308,0.0,0.1147880274768308,60.92,66.48,2.6248,0.0,2.6248
107.0,100,8,True,5,5,50,0.001,1.0,0,6,gs,8,100.0,60.06007064819336,0.1147635883760131,0.0,0.1147635883760131,0.0,0.0,0.0,0.0,0.0
107.0,100,8,True,5,5,50,0.001,1.0,0,6,boston,8,100.0,40.08129020690918,0.114637629584142,0.0,0.114637629584142,0.0,0.0,0.0,0.0,0.0
108.0,100,8,True,5,5,50,0.001,1.0,0,8,gs,1,100.0,36.203148221969606,0.1280187796411991,0.0,0.1280187796411991,52.48,174.16,26.48,0.0,26.48
108.0,100,8,True,5,5,50,0.001,1.0,0,8,gs,2,100.0,37.346731405258176,0.1418101441284021,0.0,0.1418101441284021,93.2,309.4,11.1568,0.0,11.1568
108.0,100,8,True,5,5,50,0.001,1.0,0,8,gs,3,100.0,39.41732191085816,0.1425899416508706,0.0,0.1425899416508706,93.24,320.32,8.2968,0.0,8.2968
