experiment_number,num_students,num_schools,capacities_generated,num_capacities,num_repeats_profiles,num_repeat_sampler,epsilon,manipulators_ratio,default_fair_num_student,num_manipulations,algorithm,k,possible_percentage_manipulators,average_runtime,average_utility,average_utility_fair_students,average_utility_manipulator_students,average_actual_percentage_manipulators,average_number_manipulations,average_percentage_unassigned_students,average_percentage_unassigned_fair_students,average_percentage_unassigned_manipulator_students
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,7,75.0,40.07456800460815,0.1151512734448124,0.1145960268361119,0.1153363556477125,29.08,32.36,6.814400000000001,11.273600000000002,5.327999999999999
128.0,100,8,True,5,5,50,0.005,0.75,25,6,gs,8,75.0,40.28187768936157,0.1161460819892358,0.1167476921058713,0.1159455452836906,0.0,0.0,0.0,0.0,0.0
128.0,100,8,True,5,5,50,0.005,0.75,25,6,boston,8,75.0,26.84703998565674,0.116067295086929,0.1155518413034395,0.1162391130147588,0.0,0.0,0.0,0.0,0.0
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,1,75.0,27.55266534805298,0.1112501461418002,0.0544408068576837,0.130186592569839,71.32,190.28,31.32,76.3616,16.30613333333333
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,2,75.0,28.39520108222961,0.1077505973314601,0.0742440261253904,0.11891945440015,69.76,167.08,31.6928,64.4128,20.78613333333333
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,3,75.0,30.335204906463623,0.1186262673433654,0.1023972606857624,0.124035936229233,59.44,175.04,19.8624,45.8304,11.2064
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,4,75.0,32.30846777915954,0.1204158500713175,0.1005783377724685,0.1270283541709338,69.84,165.76,15.412800000000002,42.688,6.321066666666667
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,5,75.0,34.85039989471436,0.1210557844555384,0.1142485003328361,0.1233248791631058,56.4,117.6,12.8312,28.211200000000005,7.704533333333334
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,6,75.0,37.804084634780885,0.1214200732576942,0.1173418562091705,0.1227794789405354,49.44,74.6,10.2896,21.036800000000003,6.7072
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,7,75.0,40.19394045829773,0.1220216644469158,0.1213682857379249,0.1222394573499127,26.2,27.84,6.2984,9.7984,5.131733333333333
129.0,100,8,True,5,5,50,0.005,0.75,25,8,gs,8,75.0,40.39348271369934,0.1229119549523305,0.1229536780500923,0.1228980472530765,0.0,0.0,0.0,0.0,0.0
129.0,100,8,True,5,5,50,0.005,0.75,25,8,boston,8,75.0,27.084508895874023,0.1229159338847332,0.1242823636291948,0.122460457303246,0.0,0.0,0.0,0.0,0.0
130.0,100,8,True,5,5,50,0.005,1.0,0,4,gs,1,100.0,32.463138837814334,0.1041922804482275,0.0,0.1041922804482275,54.44,126.16,45.24,0.0,45.24
